Id producto; Ref. producto; Nombre; Descripcion corta; Precio de venta; CategorÃ­as (nombre1,nombre2,etc); Meta Titulo; Meta DescripciÃ³n; Meta Palabras clave; Etiquetas (tag1,tag2,etc); Accesorios; URL de las imÃ¡genes; Cantidad; Activo
185;sobre-bolsa-1t;Sobre 1+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>22,9 x 32,4 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 1+0 PANTONE</p>";110;Sobre Bolsa;;;;;;http://www.originarte.com/imprenta/185-514/sobre-americano.jpg,http://www.originarte.com/imprenta/185-515/sobre-americano.jpg;20000;1
186;sobre-folio-1t;Sobre 1+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>26 x 36 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 100grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 1+0 PANTONE</p>";120;Sobre Folio Prolongado;;;;;;http://www.originarte.com/imprenta/186-516/sobre-americano.jpg;20000;1
187;150_Brillo_Dip_tarjeton;Díptico Invitación;"<p><span style=""color: #888888;"">Formato Abierto:</span> 20 x 21 cm.</p>
<p><span style=""color: #888888;"">Formato Cerrado:</span> 10 x 21 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado Brillo <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorStar. Estucado multicapa brillante dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y muy buen brillo de papel, lo que le da muy buen resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 150 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color 2 caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> un hendido (dípticos)</p>
<p><span style=""color: #888888;"">Descripción:</span> Se entrega plegado.</p>";129;Papel est. 150 grs.- Todo color 2c;;;;;,,Muestras;http://www.originarte.com/imprenta/187-517/diptico-a5.jpg;40000;1
188;;Presencia básica en internet;<p>Una página con la información más relevante de tu empresa. Una forma sencilla y económica de tener tu presencia en internet.</p>;280;Sitio web institucional;Originarte: Presencia básica en internet;Originarte: Presencia básica en internet o landing page;diseño web, maquetacion, paginas web, tienda online, vender online, desarrollo web, landing page;;;http://www.originarte.com/imprenta/188-519/presencia-web-landing-page.jpg;5000;1
189;;Alojamiento y dominio;<p>Te ofrecemos tu dominio y un plan de alojamiento anual.</p>;35;Completa tu presencia en internet;Originarte: Alojamiento y dominio;Originarte:  Alojamiento y dominio en Barcelona;web, hosting, alojamiento, dominio, comprar, barcelona;;,;http://www.originarte.com/imprenta/189-520/alojamiento-hosting-domino.jpg;5000;1
190;;Community Managing;<p>Gestionamos tu presencia semanal en Facebook.</p>;35;Completa tu presencia en internet;Originarte: Community Managing;Originarte: Tu empresa en las redes sociales;web, facebook, twitter, seo, social, managing, barcelona;;,;;5000;0
191;;Alta en redes sociales;<p>Te damos de alta y configuramos tu cuenta en Facebook, Twitter, Instagram, Linkedin...</p>;45;Completa tu presencia en internet;Originarte: Alta en redes sociales;Originarte: Alta en facebook, twitter, instagram...;web, facebook, twitter, seo, social, managing, barcelona;;,;http://www.originarte.com/imprenta/191-521/alta-configuracion-facebook-twitter-redes-sociales.jpg;5000;1
192;350-cart-paipai;Paipái | Abanico;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>15 x 27,1 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Cartulina gráfica <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Ideal para trabajos que precisen de un acabado de gran calidad y resistencia. Certificaciones FSC y PEFC</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 350 gr.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+4 (todo color 2 caras)</p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span><span style=""font-size: 13px;""> Contracolado y troquelado<br /></span></p>";440;Cartulina gráfica 350grs.;Originarte: Impresión de Paipáis, abanicos;Impresión offset todo color de abanicos o paipáis promocionales;impresion, offset, abanico, paipai, pai pai, todo color;;;http://www.originarte.com/imprenta/192-522/paipai-abanico-impresion-offset.jpg,http://www.originarte.com/imprenta/192-524/paipai-abanico-impresion-offset.jpg,http://www.originarte.com/imprenta/192-523/paipai-abanico-impresion-offset.jpg;20000;1
193;;Diseño de Logotipo;<p>Diseñamos tu logotipo, la imagen de marca de tu empresa. Incluye aplicación en tarjeta de visita, papel carta y sobres.</p>;300;Diseño | Maquetación;Originarte: Diseño de logotipo;Desarrollo de logotipo para tu empresa y aplicación;diseño, logo, logotipo, empresa, desarrollo;;ClaseA_MATE_TV,2+2t_Estucado_TV;http://www.originarte.com/imprenta/193-525/diseno-logotipo-empresa.jpg;1996;1
194;ClaseA_MATE_TV_oferta;Tarjeta de visita SuperOferta;"<p><span style=""color: #888888;"">Formato:</span> De 5,5x5,5 a 8,5x5,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Mate 1 cara <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa que protege el papel y la impresión. El plastificado mate da un acabado cálido aterciopelado, ideal para tarjetas de visita, postales, invitaciones y todo elemento que requiera un acabado de calidad.</span></a></p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";50;Inicio;Impresión tarjetas de visita, oferta especial;Consigue tus tarjetas de visita con un descuento por tiempo limitado;tarjetas visita, descuento, oferta;;;http://www.originarte.com/imprenta/194-527/tarjeta-de-visita-oferta.jpg,http://www.originarte.com/imprenta/194-528/tarjeta-de-visita-oferta.jpg,http://www.originarte.com/imprenta/194-526/tarjeta-de-visita-oferta.jpg;2485;1
